,USD.EUR.SPOT,USD.JPY.SPOT,USD.CAD.SPOT,USD.AUD.SPOT,USD.GBP.SPOT,USD.NZD.SPOT,USD.MXN.SPOT,USD.NOK.SPOT,USD.SEK.SPOT,USD.TRY.SPOT,time_est
1701,1.085325,0.007822859176800529,0.7999200079991999,0.745,1.306775,0.6805,0.04997501249375312,0.11345354762838103,0.1059732461065274,0.06813137773568773,2022-04-20 16:00:00
1702,1.0852949999999997,0.007814545213004967,0.8008809690659725,0.744325,1.30734,0.677195,0.05001487942662942,0.11348659444537393,0.10589793628335854,0.06817113545502358,2022-04-20 18:00:00
1703,1.0849600000000001,0.007813537735480493,0.8007751503455345,0.7444150000000002,1.306845,0.678215,0.05003001801080648,0.11345453024432837,0.10586318264755532,0.06816716224193617,2022-04-20 19:00:00
1704,1.083575,0.007802990105808545,0.8003009131433418,0.74324,1.3053,0.677665,0.04998862758722391,0.11328896881240393,0.10573113851918348,0.06815320158183581,2022-04-20 20:00:00
1705,1.083775,0.007788980928680195,0.8009611533840609,0.743345,1.30553,0.67797,0.050033897965871876,0.11344865487281483,0.1057573613720085,0.06816969482131871,2022-04-20 21:00:00
1706,1.0825849999999997,0.007775324231020432,0.800425826539719,0.743155,1.30467,0.6775199999999999,0.049987503124218936,0.11337155723112369,0.10570828756255338,0.06816848659483753,2022-04-20 22:00:00
1707,1.083045,0.007793351491842309,0.8003073180101159,0.7426900000000001,1.304535,0.677995,0.04993832616718353,0.11328567095174837,0.10568922024503657,0.06816765015543928,2022-04-20 23:00:00
1708,1.0832199999999998,0.007790255169808087,0.8008649341288592,0.7435750000000001,1.3051599999999999,0.6789449999999999,0.04995404228110139,0.113394712461987,0.10575428593743902,0.06816730164508149,2022-04-21 00:00:00
1709,1.0847,0.0078001599032780184,0.801176126553781,0.7441450000000001,1.3052350000000001,0.6787600000000001,0.049980882312515455,0.11355618136326043,0.10591325404729822,0.06815522215535437,2022-04-21 01:00:00
1710,1.0902200000000002,0.007811798158759173,0.8013366294980026,0.74449,1.3080500000000002,0.67878,0.05003447375241542,0.1137856356358968,0.10650007814942168,0.06814890535820768,2022-04-21 02:00:00
1711,1.09272,0.007811248979655602,0.8025617771927994,0.745695,1.3074750000000002,0.68033,0.0499616544302248,0.11414961296186026,0.10661567056780318,0.06813613599972745,2022-04-21 03:00:00
1712,1.0921349999999999,0.00780850424196993,0.8017381683489806,0.74485,1.3060399999999999,0.679805,0.049831693455354535,0.11415200094069688,0.10650611456768931,0.06811525100469995,2022-04-21 04:00:00
