time_utc,AUD.USD.SPOT_ask,AUD.USD.SPOT_bid,CAD.USD.SPOT_ask,CAD.USD.SPOT_bid,EUR.USD.SPOT_ask,EUR.USD.SPOT_bid,GBP.USD.SPOT_ask,GBP.USD.SPOT_bid,JPY.USD.SPOT_ask,JPY.USD.SPOT_bid,MXN.USD.SPOT_ask,MXN.USD.SPOT_bid,NOK.USD.SPOT_ask,NOK.USD.SPOT_bid,NZD.USD.SPOT_ask,NZD.USD.SPOT_bid,SEK.USD.SPOT_ask,SEK.USD.SPOT_bid,TRY.USD.SPOT_ask,TRY.USD.SPOT_bid
2022-02-04,0.70746,0.70739,0.7833429945635996,0.7833000430815024,1.14507,1.14503,1.35254,1.35243,0.00867980210051211,0.008679500755116566,0.04833112621190299,0.048320149985745554,0.1137336114421931,0.11368627778042542,0.66129,0.6612,0.1093218639909111,0.10927318534918787,0.07377079414259895,0.07369196757553427
2022-02-07,0.71241,0.71234,0.7894716066536667,0.7894279804853404,1.14374,1.14369,1.35312,1.353,0.008688474738259698,0.008688021824310823,0.04855382434197429,0.048543453672554984,0.11388168945647964,0.11383511331853606,0.66331,0.66322,0.10954083909734687,0.10950636965544976,0.07366211189274796,0.07342143906020558
2022-02-08,0.71462,0.71456,0.7870297497245397,0.786992586529835,1.14201,1.14196,1.35482,1.35475,0.008656209965028912,0.00865576040855189,0.048510720869312116,0.048499192488445066,0.1133452434122376,0.11329417834041033,0.66478,0.66469,0.10943510133678311,0.1093779033571189,0.07375991148810622,0.07369196757553427
2022-02-09,0.71836,0.7183,0.7892722120932288,0.7892286079585812,1.14248,1.14242,1.35353,1.35343,0.008656359827565312,0.00865598518095337,0.04880429477794046,0.048797150246425613,0.1134287044676303,0.11337603385342752,0.6684,0.6683,0.10971269655001545,0.10966617869399314,0.07393715341959334,0.07372184746949759
2022-02-10,0.7158,0.7157,0.7859163784973279,0.7857928650007858,1.1413,1.14115,1.35505,1.3548,0.008615119534783545,0.008613635384814161,0.0486050354816759,0.04858614323195025,0.1132803970223325,0.11318686768498314,0.6667,0.66645,0.10737099581353779,0.10726606194482306,0.07426385949277783,0.0738907156315809
2022-02-11,0.7138,0.71365,0.7852991989948169,0.7851142341210646,1.135,1.13485,1.356,1.3559,0.008674155354122392,0.008673026886383347,0.04871632484045403,0.048697345994643294,0.11291285316354954,0.11272971093672393,0.665,0.66475,0.10718670318254793,0.1070512215828695,0.07412623698157962,0.07385797112153329
2022-02-14,0.71263,0.71254,0.7858299149732032,0.7857866903450389,1.1303,1.13027,1.35313,1.353,0.008653288682363732,0.00865276455827637,0.048989349715371874,0.048978552291951354,0.11252521189941922,0.11245348721520249,0.66142,0.6613,0.10655869071299953,0.10650365135453474,0.0736349913478885,0.07342683016374184
2022-02-15,0.7151,0.71503,0.7857558185218362,0.7857064286499992,1.13573,1.1357,1.3537,1.35361,0.008648573850172106,0.00864812508648125,0.04903883876029816,0.049031625398381955,0.11232551285424079,0.11226214599911036,0.66401,0.66391,0.10772871709746264,0.10763602589254405,0.07358351729212656,0.07342413451301442
2022-02-16,0.71961,0.71955,0.7877799573023263,0.787730312650161,1.13731,1.13726,1.35855,1.35843,0.008661008141347654,0.008660483081746299,0.04930164223770293,0.049292650465815546,0.11262279172938287,0.11256767858733631,0.66819,0.66811,0.10783051425970874,0.1077787676036316,0.0736105999263894,0.0734780851611007
2022-02-17,0.71896,0.7189,0.7870545271376401,0.7869987801518907,1.13618,1.13614,1.3617,1.36164,0.008701932699252504,0.008701478381176962,0.04926666568133336,0.04925259191764967,0.11215504953388006,0.11210772066514314,0.66895,0.66885,0.10709182423134202,0.10703478578723051,0.07364854912358226,0.07357810315650062
2022-02-18,0.71812,0.71805,0.784227614222752,0.7841538196132553,1.13276,1.13273,1.36012,1.36003,0.00869126875141233,0.00869081554613085,0.04929508035098097,0.049282933320191215,0.11131244841004678,0.11126467265851381,0.66985,0.66975,0.10650424696920406,0.10646649077806737,0.0732922896511287,0.07315556530963094
2022-02-22,0.72204,0.722,0.7834043619954876,0.7833614037836355,1.13265,1.13262,1.35836,1.35825,0.00869164645858865,0.00869126875141233,0.04928269044063654,0.049272006109728754,0.1124597879185035,0.11239208526008691,0.67341,0.67332,0.1071730684435327,0.10713789101187048,0.07246376811594203,0.0724112961622013
2022-02-23,0.72322,0.72316,0.7851265624018592,0.7850772516015576,1.1305,1.13046,1.35457,1.35447,0.008694896095991653,0.008694442512346108,0.04941077649035255,0.04939930445779323,0.11243162605668823,0.11231706226589436,0.67727,0.67717,0.10651227647025571,0.10646336984263019,0.07241916211029438,0.07225694569890531
2022-02-24,0.71675,0.71665,0.7805182641273807,0.7803659916500839,1.11965,1.1195,1.3385,1.33825,0.008654262224145393,0.00865313892614546,0.04864049807870032,0.048607398045982596,0.11147451214655515,0.11127124540304142,0.6699,0.6697,0.10536394861901849,0.10517662532882374,0.07178750897343862,0.07096980234910046
2022-02-25,0.72365,0.72357,0.7876186350569054,0.7875442009182765,1.1273,1.12728,1.3419,1.34179,0.008654561819535077,0.008654037541214854,0.04915188423748225,0.04913884179749883,0.11329306654070731,0.1131466425775369,0.67512,0.67503,0.10657427015580093,0.10648781409408653,0.07288364126671769,0.07225433526011561
2022-02-28,0.72365,0.72357,0.7876186350569054,0.7875442009182765,1.1273,1.12728,1.3419,1.34179,0.008654561819535077,0.008654037541214854,0.04915188423748225,0.04913884179749883,0.11329306654070731,0.1131466425775369,0.67512,0.67503,0.10657427015580093,0.10648781409408653,0.07288364126671769,0.07225433526011561
2022-03-01,0.72572,0.72563,0.7851758793969849,0.785120398213066,1.11272,1.11266,1.33245,1.33235,0.008707084955027906,0.00870663009882025,0.048427791741124396,0.04841489629529213,0.11263602222919554,0.11254336721792343,0.67591,0.67581,0.10378204948842067,0.10363340008382621,0.07234843003906816,0.071571714858288
2022-03-02,0.7295,0.7294,0.7914209963990345,0.7913270554720265,1.11225,1.11215,1.3405,1.3404,0.00865576040855189,0.008655385813822651,0.048494253430968436,0.04846839860411012,0.11309100152516521,0.11295449928905138,0.6789,0.6787,0.10342182342275327,0.10332605565104287,0.0710833096388968,0.061347811416827706
2022-03-03,0.73274,0.73268,0.7886995133724002,0.7886559724916796,1.10651,1.10647,1.33476,1.33466,0.008662733785528037,0.008662283551189765,0.048402007715280033,0.0483933410762679,0.11217773902817345,0.11212594116395254,0.67995,0.67986,0.10258476029778515,0.10252782179227013,0.0709471443774388,0.07071135624381276
2022-03-04,0.73764,0.73758,0.7853362024282596,0.7852991989948169,1.09293,1.09287,1.3242,1.3241,0.00870738821890374,0.008706857520983526,0.04770946842110285,0.047700820454111816,0.11184759916492694,0.11176711222016548,0.68665,0.68657,0.10159796976964693,0.10151878274439863,0.07042005563184395,0.07017543859649122
2022-03-07,0.73152,0.73144,0.7809693391437452,0.7809266475599947,1.08606,1.08602,1.31065,1.31054,0.008675359376762183,0.008674907829104316,0.046850915701147376,0.04683906565431833,0.11048423194303152,0.11036227833951526,0.6824,0.6823,0.10006172896378261,0.10000460417875263,0.06971070059254095,0.0694637399277577
2022-03-08,0.7272,0.72705,0.7762769756249029,0.7762167197081425,1.09085,1.0907,1.31035,1.3101,0.00864902266043937,0.008648274669203494,0.046779248725265475,0.046755189826070694,0.11132258393713647,0.11120513866231647,0.68105,0.68085,0.10061799566480654,0.10046515912126376,0.0692496797202313,0.06892036252110686
2022-03-09,0.73201,0.73193,0.7803964413922272,0.7803355442840421,1.10681,1.10677,1.31825,1.31813,0.008631851532153647,0.00863155350700019,0.047836819042880924,0.04782423636650582,0.1121034810713139,0.11206242779482745,0.68411,0.68404,0.10330714276380513,0.1032428922972446,0.06834102169827438,0.06812453164384495
2022-03-10,0.73595,0.7358,0.7830240388379924,0.7829014327096218,1.09845,1.0983,1.3084,1.3082,0.008611780916293488,0.00861066861841822,0.047782874617737,0.047744091668656,0.11161408321902147,0.11153084539223154,0.68675,0.6866,0.10317959797106893,0.10304451845944551,0.06754246732633143,0.06722689075630252
2022-03-11,0.7289,0.72882,0.7848800703252542,0.7848061528802386,1.09143,1.09137,1.30336,1.30325,0.008527330092947899,0.008526893823118114,0.04782400765184122,0.04781188890429495,0.11117562393235522,0.11101876811962767,0.68022,0.68012,0.10276828338182535,0.1026543761463575,0.06770480704129993,0.06764984440535787
2022-03-14,0.72007,0.72,0.7802868334399725,0.7802442164397456,1.09512,1.09507,1.30079,1.30068,0.008465178488288426,0.008464820207218799,0.04783750556111002,0.04782423636650582,0.11070305415970427,0.11060922088613029,0.67547,0.67538,0.10406225947147867,0.10396365776781985,0.06765899864682003,0.06738771521951549
2022-03-15,0.71934,0.71928,0.7802868334399725,0.7802442164397456,1.09449,1.09443,1.30079,1.30068,0.008450799445627558,0.00845037097128564,0.048003993932295166,0.047992474779954504,0.11090181376025941,0.11083172147001934,0.67547,0.67538,0.10395004273910152,0.10389895192526773,0.06802721088435375,0.06770549463941747
2022-03-16,0.7292,0.7291,0.7882705344474223,0.7881773399014778,1.1037,1.10355,1.3147,1.31455,0.008424244977043933,0.008423535357789664,0.0484824978182876,0.04846839860411012,0.11247898089171975,0.1123949686815705,0.68415,0.684,0.10628852080123266,0.1062229280970257,0.06858475360927266,0.06826171541690843
2022-03-17,0.73784,0.73776,0.7926442612555484,0.792581437742728,1.10925,1.10918,1.31501,1.31484,0.008427652814414658,0.00842715566641947,0.04874006921089828,0.04873769373233258,0.11388019095528977,0.11369791399723234,0.68848,0.6884,0.10635084994391233,0.10622904974428718,0.06800870511425462,0.06792135522121645
2022-03-18,0.74112,0.74105,0.7941865544216337,0.7941171799310706,1.10489,1.10484,1.31816,1.31806,0.008393275307823371,0.00839278220730172,0.049085777395999515,0.04907349246231155,0.1143198584568904,0.1142626663770904,0.69088,0.69077,0.1062619015560984,0.10620704240245323,0.06763383044198708,0.06741747258637021
2022-03-21,0.73974,0.73967,0.7939154321281697,0.7938713134600882,1.10149,1.10146,1.31601,1.31591,0.008370232106536315,0.00836988181726874,0.04906169508156507,0.049049662783568364,0.11429208819714659,0.11424155992324844,0.68868,0.68858,0.10538456386754816,0.1053403722193531,0.0674809366354005,0.06740361283364789
2022-03-22,0.74675,0.74668,0.7951653944020356,0.7951337812586968,1.10291,1.10285,1.32595,1.32586,0.008276021881801855,0.00827561094697816,0.04930553158758881,0.04929410836816783,0.11419770343449406,0.11412059313527667,0.69613,0.69604,0.1059339371644271,0.10588139287051529,0.06748776784207862,0.06739906989283548
2022-03-23,0.75032,0.75025,0.7960199004975124,0.7959755476311767,1.10077,1.10073,1.32085,1.32075,0.008256274768824306,0.008255933952528379,0.04948118972572576,0.04946772725473901,0.11516860398204627,0.11511142716710414,0.6977,0.69763,0.10598186089501657,0.10593619171358451,0.06739452756436178,0.067310604785784
2022-03-24,0.75134,0.7513,0.7981291851899148,0.7980718583901294,1.09975,1.0997,1.31875,1.31863,0.008174275554828954,0.008173941474579042,0.04977377817818017,0.04976089888087738,0.11526207120622976,0.11520249743342621,0.6964,0.69629,0.10624064145292954,0.10619477572304573,0.06752194463200539,0.06738771521951549
2022-03-25,0.75204,0.75197,0.8016417623292502,0.8015710793154583,1.09833,1.09829,1.31873,1.3186,0.008184444644508647,0.008183908798520349,0.049911905486815775,0.04988003850738972,0.11617007774075838,0.11611942129012885,0.69625,0.69617,0.10613729924044761,0.10606988333462103,0.06745135071329804,0.06736274840013472
2022-03-28,0.7491,0.74903,0.7983267072216633,0.7982693520447669,1.09884,1.0988,1.30945,1.30935,0.008073501154510665,0.008073110084929119,0.04974208727746634,0.04972971897735806,0.11483931650728955,0.11478715069208671,0.68985,0.68976,0.10541948481795942,0.10537015726889143,0.06748808666550138,0.0674090651710842
2022-03-29,0.751,0.75085,0.8000320012800513,0.7999040115186177,1.1088,1.1087,1.30955,1.3093,0.008139014365360355,0.008138020833333334,0.0500575662011313,0.05004003202562049,0.11537380989542688,0.11527344562279061,0.6938,0.69365,0.1072288574053479,0.10716218828532767,0.06865774116031582,0.06839945280437756
2022-03-30,0.75139,0.75133,0.8016289099450082,0.8015839298453744,1.11603,1.11598,1.31373,1.31362,0.008208967476070859,0.008208495793145906,0.05032560667518847,0.050315224883897613,0.11670657868593598,0.11665621341361432,0.69758,0.6975,0.10811520353399337,0.10806952985038494,0.0682640453273261,0.06820584524093715
2022-03-31,0.74889,0.74882,0.7999552025086595,0.7999104100340761,1.10677,1.10672,1.31436,1.31425,0.008214092096400585,0.008213754753710563,0.05028941558670147,0.05028132400782377,0.11375053957943639,0.11370099449330155,0.69365,0.69357,0.10642019230769231,0.10636731477120916,0.06818724216699056,0.06812462446300765
2022-04-01,0.74949,0.74942,0.7988560381533644,0.7987986068952295,1.10522,1.10516,1.31135,1.31126,0.008165531657766237,0.008165064953091702,0.050337766412628736,0.05032028863717563,0.11437530399147273,0.11432058920887124,0.69157,0.69149,0.1068743774960595,0.10682312458316014,0.06809437880902931,0.06806425265450586
2022-04-04,0.7545,0.75443,0.801166498421702,0.8011215701982776,1.09725,1.0972,1.31164,1.31153,0.00814756876548038,0.008147037737078798,0.05046223406402648,0.05045077769873822,0.11473309980655619,0.11467990593153904,0.6954,0.69534,0.10618377122949631,0.10613271425807701,0.06815238874122538,0.06802721088435375
2022-04-05,0.75805,0.75799,0.8009162481879271,0.8008970046452026,1.09051,1.09047,1.30743,1.30733,0.0080890441985375,0.008088586196018798,0.049983255609370864,0.04997501249375312,0.11418594180287531,0.11413872868671432,0.69458,0.69449,0.10611067324439775,0.10606137236784516,0.06795555706567905,0.0678560014222618
2022-04-06,0.75117,0.75111,0.7976898900783331,0.7976389885937625,1.09007,1.09003,1.30733,1.30722,0.008079698142477398,0.008079306472332416,0.049580056917905346,0.04957071758570777,0.11364366138448707,0.11359212171738224,0.69182,0.69172,0.10552877168525404,0.10547996903425585,0.06790940884859598,0.0678173001932793
2022-04-07,0.74784,0.74777,0.7942370162103776,0.7941928617945583,1.08737,1.08733,1.30718,1.30708,0.008065101499302368,0.008064711243013944,0.04964750273061265,0.049636659651352104,0.11353735956229379,0.11349289188568563,0.68945,0.68935,0.10564251932396247,0.1056048779113868,0.0678823490279587,0.06776849198840888
2022-04-08,0.74614,0.74607,0.7954816641476413,0.7954247170276569,1.08744,1.08739,1.30342,1.30332,0.008045699573577923,0.00804524646612549,0.04991265285749938,0.049906176388389824,0.11486019027178213,0.11481113110170707,0.68439,0.68429,0.10575123991053194,0.10570731422794262,0.067806953603092,0.06777616244590615
2022-04-11,0.74168,0.7416,0.7913834173518729,0.791333317506667,1.0881,1.08805,1.30253,1.30245,0.007977662544874352,0.007977344342068525,0.05021491985698791,0.05020433162973301,0.11338473385692537,0.11333665272245462,0.68234,0.68226,0.10520361990950226,0.1051621820150004,0.06823144104803493,0.06814658330067976
2022-04-12,0.74545,0.74538,0.7908952142930584,0.7908389219283816,1.08286,1.08282,1.3002,1.30011,0.0079779171253969,0.007977535260705852,0.05049128015591708,0.05048032024715165,0.11396726832605379,0.1139186971342002,0.68537,0.68532,0.10509530649481735,0.10505573827749802,0.06858005006343655,0.06845798391237379
2022-04-13,0.74497,0.74491,0.7957285292549594,0.795671546785487,1.08893,1.0889,1.31152,1.31143,0.007957032027053909,0.007956525544425259,0.050586806960744635,0.05057427084545008,0.11422142969528504,0.11417636573345916,0.67959,0.6795,0.10553590292786462,0.1054889313638966,0.0685377471642507,0.06848376934666484
2022-04-14,0.74182,0.74176,0.7934052158458891,0.793367448133603,1.08303,1.08298,1.3079,1.30784,0.007940352075211016,0.007939847713720851,0.05001575496281328,0.050006000720086416,0.11392520906748012,0.1138002416854936,0.67893,0.67884,0.10505674653215637,0.1049958795869892,0.06847509389647251,0.06828735318219066
2022-04-18,0.73515,0.7351,0.792977392214548,0.7929208030701893,1.07829,1.07825,1.30128,1.3012,0.007875690107345656,0.007875193926650445,0.0504612155097592,0.05044899606497831,0.11295844289171267,0.11290103032333723,0.67317,0.67309,0.10421281530878515,0.10416465405645613,0.06828035915468915,0.0682433147142823
2022-04-19,0.73777,0.73771,0.7923993058582081,0.7923427991886409,1.07906,1.07902,1.30011,1.30003,0.007759878325107863,0.007759456838021339,0.04994580879745476,0.049936081815276444,0.11323958442648756,0.11319262320877829,0.6736,0.67352,0.10484759563531776,0.1048050118984022,0.06823376889222477,0.06817283176308578
2022-04-20,0.7449,0.74484,0.8001024131088779,0.8000512032770097,1.08496,1.08491,1.3065,1.30641,0.007825154742435031,0.007824664908725285,0.05004078323833925,0.050030518616355976,0.11352516480066965,0.11346887975484506,0.68042,0.68033,0.10597589325831722,0.10592962174617744,0.0681663258350375,0.0681294049918415
2022-04-21,0.73764,0.7376,0.7952096570260749,0.7951527488430528,1.08406,1.08401,1.3031,1.303,0.007795872864905319,0.0077954474586841285,0.049611541629044575,0.049601206301337256,0.11261206045811042,0.11257178462017756,0.67382,0.67372,0.10519329167883665,0.10515007512728958,0.06802721088435375,0.06799265951247903
2022-04-22,0.72436,0.7243,0.7865530884007017,0.7864912266903662,1.08001,1.07996,1.28351,1.28342,0.007783070265558357,0.007782646255379754,0.04939369242547727,0.04938271604938271,0.11172709874308177,0.1116803342261197,0.66369,0.66359,0.1049001515210381,0.104856593587976,0.06787253537855907,0.0677759327662747
2022-04-25,0.71803,0.71796,0.7856323554829281,0.7855829811302968,1.07133,1.07128,1.27451,1.27442,0.0078060965614144655,0.007805730967676469,0.049496374390575894,0.04948706655515581,0.10959112902400849,0.109538952341026,0.66217,0.66207,0.10303726857417646,0.10300174989904429,0.06770251514843777,0.06765007323120427
2022-04-26,0.7127,0.71265,0.7798730366696303,0.7798183023355557,1.06398,1.06393,1.25813,1.25803,0.00785700255352583,0.007856385277133992,0.048972315949793586,0.048964402879106896,0.1081874199255689,0.10813725390549565,0.6566,0.65651,0.10156066550213337,0.10152003816793893,0.06763154335181928,0.06750371270419873
2022-04-27,0.71244,0.7124,0.7800007800007801,0.7799521109403883,1.05604,1.05598,1.2544,1.25431,0.00779058896852602,0.00779010345257385,0.049065305922182424,0.04905880679170121,0.10722851195613547,0.1071843280552172,0.65423,0.65415,0.10160678892374009,0.10157072091569277,0.06753767758188099,0.06746796115194797
2022-04-28,0.71017,0.7101,0.7810913408213956,0.7810425355764875,1.05046,1.05041,1.2467,1.24661,0.007646019864359607,0.007645552200007647,0.0488622426792145,0.04885245581295372,0.10629173918322743,0.10624045473394626,0.6489,0.64881,0.10136737785754953,0.10132539766753162,0.06765899864682003,0.06756756756756756
2022-04-29,0.70612,0.70606,0.7779558432263385,0.777907429015947,1.0551,1.05504,1.25765,1.25754,0.0077007785487112745,0.007700304162014399,0.048989349715371874,0.04897807251693417,0.10667057586541571,0.10662570238913367,0.64547,0.6454,0.10183379982627158,0.10178969406361854,0.06740588453371979,0.06729022273063724
2022-05-02,0.70521,0.70515,0.7763854598531079,0.7763372408974458,1.05038,1.05033,1.2489,1.24881,0.007682497733663168,0.0076820846104799,0.048842362739529056,0.04883193999531213,0.10587334065778999,0.10582243536784411,0.64336,0.64327,0.10088942677116952,0.10084684736584382,0.06720430107526881,0.0670735797169495
2022-05-03,0.70948,0.70943,0.7787676780262911,0.7787191627211563,1.0524,1.05235,1.2494,1.24931,0.0076843868627722205,0.0076839144933995174,0.04928779141406673,0.049273705579754426,0.10642988612689873,0.10638824861498643,0.64377,0.64367,0.10137458699777487,0.10133365430909966,0.06754246732633143,0.06741270055278414
2022-05-04,0.72572,0.72565,0.7849848105439159,0.7849231952653433,1.06276,1.06271,1.2635,1.26335,0.007744433688286544,0.007743893939628604,0.049962028858067865,0.04994481098386284,0.10796522389303034,0.10788452089449811,0.65494,0.65485,0.10266823811271905,0.10259700138056208,0.06796248470844093,0.06781040211568455
2022-05-05,0.71115,0.7111,0.7791803023219572,0.7791317355938543,1.05446,1.05441,1.23601,1.23591,0.0076840916251085375,0.0076835602544795155,0.04944302433091227,0.04943275908944857,0.10539014322409124,0.10534408344323223,0.64263,0.64255,0.10055404567777619,0.10051477106986587,0.06729248679384947,0.06724723445748294
