time_utc,USD.EUR.SPOT,USD.JPY.SPOT,USD.CAD.SPOT,USD.AUD.SPOT,USD.GBP.SPOT,USD.NZD.SPOT,USD.MXN.SPOT,USD.NOK.SPOT,USD.SEK.SPOT,USD.TRY.SPOT
2022-02-23 04:00:00,0.8829554284099739,115.0425,1.274805,1.3825044067327965,0.7354590551557519,1.4780982787545545,20.28145,11.403406872,11.971272456,13.71475
2022-02-23 05:00:00,0.8829554284099739,115.051,1.274625,1.382819846230433,0.7357350176760338,1.4783714260370775,20.283749999999998,11.40374664,11.979313631999998,13.75884
2022-02-23 06:00:00,0.8832049742104148,115.059,1.27488,1.382380182197708,0.7356944219648928,1.4773230905599053,20.2864,11.396958004000002,11.970267728,13.781125
2022-02-23 07:00:00,0.8818458797955882,115.072,1.273565,1.3804718452767155,0.7348753467693043,1.4757424829367276,20.27735,11.40477064125,11.995106222475,13.79625
2022-02-23 08:00:00,0.8812591430636094,115.1425,1.27152,1.3782267734333007,0.7350346936375397,1.4727648951759587,20.2451,11.402378152999999,11.983535243999999,13.80275
2022-02-23 09:00:00,0.8806072667711654,115.072,1.2710650000000001,1.3764624913971093,0.7350968306300149,1.471161555606229,20.24645,11.414378894299999,12.018467709,13.8025
2022-02-23 10:00:00,0.8809602466688691,115.0635,1.270735,1.3766614582974828,0.735180597113681,1.4725154982256188,20.244799999999998,11.401178473124999,11.99455939125,13.800374999999999
2022-02-23 11:00:00,0.8817992231348845,115.0925,1.271585,1.377837484068754,0.7360599447218981,1.474458689353671,20.260849999999998,11.375321883749999,11.98180914975,13.826
2022-02-23 12:00:00,0.8820208862545864,115.09649999999999,1.2692299999999999,1.3759132624279364,0.7361385118223845,1.471605374302827,20.24485,11.37189624,11.969331072000001,13.827874999999999
2022-02-23 13:00:00,0.8809408448222703,115.01249999999999,1.268325,1.373060551970342,0.7349563619660083,1.4686983660730677,20.167,11.385838287499997,11.992859749999997,13.844249999999999
2022-02-23 14:00:00,0.8823321804192842,115.14699999999999,1.2712400000000001,1.3765288073066149,0.7366156928607208,1.4725697077685416,20.224600000000002,11.370887544000002,11.977348480000002,13.850000000000001
2022-02-23 15:00:00,0.8830372950801577,115.03450000000001,1.2722250000000002,1.3805194894838928,0.7374549691559459,1.475775150898009,20.2379,11.37375516975,11.999153443500001,13.807500000000001
2022-02-23 16:00:00,0.8838567975216656,115.1245,1.2719,1.380490902564952,0.7378984651711925,1.4746652509880256,20.248600000000003,11.365642068,11.9896119255,13.806750000000001
2022-02-23 17:00:00,0.8839896219618382,115.077,1.27172,1.380424204357999,0.7379692562007867,1.4748609943512823,20.27845,11.362944485375,12.000480250499999,13.80475
2022-02-23 18:00:00,0.8842358433841473,114.9295,1.27263,1.3812154696132597,0.7380645732695154,1.475775150898009,20.26235,11.366356696800002,12.002001592000003,13.809999999999999
2022-02-23 19:00:00,0.8843492295107339,114.9665,1.273655,1.382093595378279,0.7386670015290406,1.4772794421792828,20.26075,11.378423437499999,12.009169732499998,13.818000000000001
2022-02-23 20:00:00,0.8845447911368612,115.0025,1.274405,1.3833458987252467,0.7383424949331245,1.4774103950595396,20.2424,11.375003392499998,12.009425759375,13.8215
2022-02-23 21:00:00,0.8841928424589403,114.9825,1.273375,1.3822655332089295,0.7383343177790903,1.4760147601476015,20.252000000000002,11.367146981250002,12.02537443125,13.824
2022-02-23 23:00:00,0.8845252310822167,114.8995,1.2734450000000002,1.3835564318079625,0.7382743575167404,1.4770612389589672,20.24885,11.371637174999998,12.008815154999999,13.831949999999999
2022-02-24 00:00:00,0.886839304717985,114.908,1.275325,1.3882622427376532,0.7390819124483566,1.4816790386866396,20.27675,11.359047740000001,11.98447108,13.824225
2022-02-24 01:00:00,0.8855042946958291,115.0825,1.27413,1.386087836386192,0.7386124426652091,1.4813278622957617,20.266199999999998,11.368211380000002,12.008637410000002,13.828725
2022-02-24 02:00:00,0.8870753126940477,115.02250000000001,1.27538,1.3894388751102866,0.7393770009390088,1.4840538414733688,20.2876,11.32203755,11.99030099,13.8235
2022-02-24 03:00:00,0.8897984606486631,114.699,1.2769400000000002,1.3917303383296453,0.7399651476415461,1.4882281156055601,20.3682,11.2922762225,11.9891756075,13.849785
2022-02-24 04:00:00,0.8892248182646777,114.664,1.27785,1.3892458478914722,0.7402061474120543,1.4852882201791258,20.3994,11.33386045125,12.007087275,13.79725
2022-02-24 05:00:00,0.8898499268098435,114.563,1.277755,1.390037600517094,0.7408834294012179,1.4863258026159336,20.4465,11.31645876075,11.99589917175,13.89275
2022-02-24 06:00:00,0.8892604021235538,114.433,1.278455,1.3913624220837044,0.7407434842351269,1.4874754566549653,20.4267,11.3237359675,12.028647598000001,14.2075
2022-02-24 07:00:00,0.8892604021235538,114.625,1.28022,1.3932039511264054,0.7419278252611585,1.4890369653426645,20.4443,11.351905444,12.0330894915,14.21
2022-02-24 08:00:00,0.8896995039925264,114.668,1.2806000000000002,1.3914689041486645,0.7430331355626804,1.4868451376446885,20.41455,11.368445137500002,12.041593765000002,14.17475
2022-02-24 09:00:00,0.8919492659257541,114.73599999999999,1.28214,1.3938836385938502,0.7443827020347701,1.4914576761597949,20.378999999999998,11.356531573000002,12.013239328000001,14.200154999999999
2022-02-24 10:00:00,0.8945864103378406,114.66550000000001,1.28294,1.3937573607810616,0.744876182956488,1.4930164157154908,20.4363,11.301105050524999,11.958738559375,14.368085
2022-02-24 11:00:00,0.8949146475154933,114.7865,1.2815050000000001,1.3941654177268132,0.7464496986209342,1.4927712551967098,20.43075,11.27789116875,11.958123637499998,14.434999999999999
2022-02-24 12:00:00,0.8952230895939268,114.79249999999999,1.2815699999999999,1.3958390039292867,0.7465082078577454,1.4937858508604205,20.5135,11.264063804000001,11.978913552,14.43725
2022-02-24 13:00:00,0.8958767273623149,114.9025,1.282175,1.3982102908277403,0.7485870419583036,1.4968939450639922,20.555500000000002,11.252664225,11.97960575625,14.280000000000001
2022-02-24 14:00:00,0.8970822400143533,115.17250000000001,1.2841,1.3999720005599887,0.75007500750075,1.498857121444898,20.628500000000003,11.254820962499998,11.9682449625,14.195
2022-02-24 15:00:00,0.9001305189252442,115.60499999999999,1.287725,1.4092942958813373,0.753267296900305,1.5077271013946476,20.676499999999997,11.218373099999999,11.8996631875,14.065249999999999
2022-02-24 16:00:00,0.896860986547085,115.4675,1.2841,1.4022787028922,0.748685121754918,1.5035898206969136,20.645,11.229165000000002,11.900395000000003,14.075
2022-02-24 17:00:00,0.8955157051066784,115.34,1.283925,1.400560224089636,0.7480830372171312,1.5021217469675916,20.744999999999997,11.247150599999998,11.888401218749998,14.05275
2022-02-24 18:00:00,0.8935751943526048,115.35749999999999,1.2825250000000001,1.398014818957081,0.7470910143628248,1.4975103889783234,20.677500000000002,11.273813400000002,11.916176799999999,14.06475
2022-02-24 19:00:00,0.893854748603352,115.685,1.281775,1.3971358714634998,0.7472864162011694,1.495774437214868,20.5995,11.254624999999997,11.893710937499998,14.0095
2022-02-24 20:00:00,0.8928571428571428,115.5925,1.280675,1.3939224979091163,0.746798103132818,1.4908684308609765,20.534,11.253760000000002,11.920440000000001,14.050999999999998
2022-02-24 21:00:00,0.893435482790199,115.535,1.281475,1.3961118285574674,0.7474679523115446,1.4939309056956114,20.560000000000002,11.22884661875,11.893416150000002,14.0395
2022-02-24 23:00:00,0.8936151199678298,115.55250000000001,1.2808,1.3965505202150688,0.7478732354865851,1.4952153110047846,20.567,11.224631025,11.896061025,14.058
2022-02-25 00:00:00,0.892737579788421,115.495,1.280375,1.397428731134712,0.7472026600414697,1.4938193225529373,20.567,11.239305062500003,11.900753637500001,14.058
2022-02-25 01:00:00,0.8925782121658409,115.44,1.279375,1.3941654177268132,0.7467981031328181,1.4929829799940282,20.546999999999997,11.2407516375,11.918003212500002,14.09675
2022-02-25 02:00:00,0.8917424647761727,115.27250000000001,1.279525,1.3937767866476183,0.7462129691814043,1.4925373134328357,20.5325,11.2493241,11.931415649999998,14.10075
2022-02-25 03:00:00,0.8914642299977713,115.245,1.2789,1.3917400229637102,0.7450176941702366,1.4908684308609765,20.5165,11.252274250000001,11.937102625000001,14.003
2022-02-25 04:00:00,0.891146459920688,115.195,1.278,1.3890818169190167,0.7445739175756673,1.4889261120416901,20.508,11.264702774999998,11.939114925,13.97325
2022-02-25 05:00:00,0.8908249484435059,115.1805,1.277905,1.3891686520201985,0.7442414319205152,1.4881506008408052,20.50925,11.256700901250001,11.947352865000003,14.0405
2022-02-25 06:00:00,0.8926937480193359,115.2345,1.278885,1.3890046392754951,0.7453647628808348,1.4893918068556706,20.51365,11.235824180749997,11.930911383249997,14.08348
2022-02-25 07:00:00,0.8920447449644073,115.2885,1.278505,1.3875206393695108,0.7452453347642044,1.4892143649617646,20.4974,11.244839518,11.937741980000002,14.06785
