Configurations,ROI,STD,SR,ERR
LB:80 HP:17,0.022157546585378274,0.02564017411041122,0.8641730157511364,0
LB:80 HP:18,-0.0030414635607936003,0.0263276450698581,-0.11552357047975022,0
LB:80 HP:19,0.005228840079144703,0.02668390657430771,0.19595481885621768,0
LB:80 HP:20,0.01739404688215429,0.027155510636662755,0.6405347008525969,0
LB:90 HP:1,0.03175107843314673,0.021465773621269696,1.4791490394590614,0
LB:90 HP:2,0.02195500039260967,0.025630768714297012,0.8565876676325758,0
LB:90 HP:3,-0.015849006973326585,0.02611865585808023,-0.6068079100028969,0
LB:90 HP:4,0.002830798594617878,0.025375959276516195,0.11155434810449112,0
LB:90 HP:5,0.014280612816283789,0.025929700950100935,0.5507434445065669,0
LB:90 HP:6,-0.0021958336837810677,0.02626782360059774,-0.0835940471189665,0
LB:90 HP:7,0.02930935563267134,0.02575551963176239,1.1379834711828631,0
LB:90 HP:8,-0.010284129621703775,0.0266269293486796,-0.38623040182490115,0
LB:90 HP:9,-0.01656953166344599,0.026673731421675118,-0.621192865801354,0
LB:90 HP:10,0.009440315348641537,0.02683389666428041,0.35180560865794375,0
LB:90 HP:11,0.026008441162466145,0.026118804980316754,0.9957745456603478,0
LB:90 HP:12,0.012069115690968024,0.025903233445765266,0.46593085439459364,0
LB:90 HP:13,0.021611463061806058,0.02583200946758425,0.8366156372358713,0
LB:90 HP:14,0.015108975918799672,0.026104636353220394,0.5787851519692117,0
LB:90 HP:15,-0.005043353953999907,0.026003093767000773,-0.19395207351827404,0
LB:90 HP:16,0.034734099507407246,0.026230648222635704,1.3241799902388038,0
LB:90 HP:17,0.024584951423238133,0.025333027182950964,0.9704703368330065,0
LB:90 HP:18,0.015404443832605752,0.02602654266025136,0.5918743812305103,0
LB:90 HP:19,0.009569827053243607,0.0266323561787735,0.3593308451195521,0
LB:90 HP:20,0.027277261277364184,0.02656118804699592,1.0269593825811287,0
LB:100 HP:1,0.01739743167935015,0.028469771493903857,0.6110843454811503,0
LB:100 HP:2,0.03070034562492152,0.026368326215852406,1.1642887521038305,0
LB:100 HP:3,0.03215753349752215,0.026333268156753176,1.2211751806156024,0
LB:100 HP:4,0.029860157895460038,0.02698872667998691,1.1063937268890272,0
LB:100 HP:5,0.045942851074032065,0.026477008364914737,1.735197966508631,0
LB:100 HP:6,-0.00124880532022964,0.02687492192024551,-0.04646730970737763,0
LB:100 HP:7,0.005617815577456442,0.02580650528568046,0.21768990087060186,0
LB:100 HP:8,-0.009966892436318098,0.026258538764168702,-0.3795676722848912,0
LB:100 HP:9,-0.00713451731033965,0.026110570587712517,-0.2732424895263343,0
LB:100 HP:10,0.012022642253359583,0.026424540909294483,0.45498017523289414,0
LB:100 HP:11,0.03337112641148732,0.026547803111293573,1.2570202615858284,0
LB:100 HP:12,-0.008518761361135052,0.02543900335860298,-0.33487009066548873,0
LB:100 HP:13,0.02366620644170192,0.025670595688094672,0.9219188650412841,0
LB:100 HP:14,-0.015318049315896087,0.026590897825142398,-0.5760636371372337,0
LB:100 HP:15,-0.001156853088229548,0.026270936681307203,-0.044035471679724845,0
LB:100 HP:16,0.02657220846023356,0.02627009346453577,1.0115003395821809,0
LB:100 HP:17,0.026303857499192507,0.025525211754392447,1.0305049671004618,0
LB:100 HP:18,0.0066633699916724964,0.02662588587329801,0.2502590908479373,0
LB:100 HP:19,0.016096543634226634,0.026657285431112194,0.6038328124528415,0
LB:100 HP:20,0.021335690839366928,0.02666425047605433,0.8001609067739338,0
LB:110 HP:1,-0.003041297345985683,0.025137099009065984,-0.12098839825903554,0
LB:110 HP:2,-0.012354584031606386,0.026244284418962607,-0.4707533203945799,0
LB:110 HP:3,0.03037948467570306,0.026376680118679153,1.1517554346875234,0
LB:110 HP:4,-0.021198036829008893,0.026344655891911543,-0.8046427676254907,0
LB:110 HP:5,0.017665881956224094,0.026226636719056083,0.6735854904105257,0
LB:110 HP:6,-0.0019780816745567087,0.026574113836027476,-0.07443641156812358,0
LB:110 HP:7,0.006937369571920371,0.025839875126484474,0.2684753520658443,0
LB:110 HP:8,0.010566629915161885,0.02675040033428965,0.39500829083358385,0
LB:110 HP:9,0.021348400573809156,0.027236287508296837,0.7838219715996871,0
LB:110 HP:10,-0.0038153866153253224,0.026977191243769336,-0.14143009110359203,0
LB:110 HP:11,0.026838884570574484,0.0266040836383443,1.0088257477845155,0
LB:110 HP:12,-0.011793367098720586,0.02576042246128421,-0.4578095377296333,0
LB:110 HP:13,0.02409356381335037,0.026017938158558455,0.9260366315931506,0
LB:110 HP:14,0.0001109179692517781,0.026409087775354424,0.0041999924493904455,0
LB:110 HP:15,0.012014971941241015,0.026002078454606423,0.4620773667080637,0
LB:110 HP:16,0.005244401175339641,0.025999855177990014,0.2017088610470127,0
LB:110 HP:17,0.02642046791686492,0.025278023055060626,1.0451951823651644,0
LB:110 HP:18,0.003618536071125167,0.026573608760509144,0.13617029225261448,0
LB:110 HP:19,0.00236455147006831,0.026852702385395177,0.08805636900643407,0
LB:110 HP:20,0.021913750014789013,0.026796837079850335,0.8177737525324166,0
LB:120 HP:1,-0.00306424847635145,0.027391329538705867,-0.1118692859366849,0
LB:120 HP:2,-0.01755809930938701,0.027087051479381792,-0.6482100616507462,0
LB:120 HP:3,0.022996857529909986,0.02680664524888288,0.8578789817374981,0
LB:120 HP:4,0.01637176562983078,0.0264780410791721,0.6183148360891766,0
LB:120 HP:5,0.029765476833775395,0.026627530629390016,1.1178459335212212,0
LB:120 HP:6,-0.013828697335184104,0.02607873138354764,-0.5302672561713739,0
LB:120 HP:7,0.018367232598273553,0.02547096599554406,0.7211046727276363,0
LB:120 HP:8,0.0020691499569474026,0.02689310076090376,0.07693980606191235,0
LB:120 HP:9,-0.010527597071009032,0.026945777624613185,-0.3906956116713725,0
LB:120 HP:10,0.030991169141349362,0.02671612916626276,1.160017192179365,0
LB:120 HP:11,-0.01895178981255463,0.026589782776494764,-0.7127470717552428,0
LB:120 HP:12,0.012602645570392701,0.02558060742021831,0.4926640467666091,0
LB:120 HP:13,0.016727393268276325,0.025849333482553288,0.6471112022894628,0
LB:120 HP:14,0.021586569101969877,0.026426083452494482,0.8168660006230405,0
LB:120 HP:15,0.018605980290148372,0.026046032785864134,0.7143498759721414,0
LB:120 HP:16,0.00031574629704644863,0.02590433138269574,0.01218893830463307,0
LB:120 HP:17,0.024245753554405614,0.0255888062963148,0.9475140525760825,0
LB:120 HP:18,0.008226134735557222,0.02651424648242126,0.3102533855152582,0
LB:120 HP:19,-0.004035557052302408,0.02693626328829999,-0.14981874097047784,0
LB:120 HP:20,0.029158009090866965,0.026392531769663125,1.1047825705142322,0
LB:130 HP:1,-0.004065660970214324,0.026271876207231194,-0.15475335442907093,0
LB:130 HP:2,-0.003157892709891308,0.025455394684303325,-0.12405593191758969,0
LB:130 HP:3,-0.005782989942789918,0.02640614179886123,-0.21900169993934177,0
LB:130 HP:4,0.015466814892804992,0.026850191594734073,0.5760411369220316,0
LB:130 HP:5,0.014533808881557864,0.025764249309914035,0.5641076014570812,0
LB:130 HP:6,0.018199854699751494,0.026020494496564017,0.6994430756169822,0
LB:130 HP:7,-0.002101033310402456,0.026028874747841307,-0.08071932923557151,0
LB:130 HP:8,-0.007747162389130202,0.02669169626759205,-0.2902461616325406,0
LB:130 HP:9,-0.013112509514193516,0.02631116406249311,-0.49836295661603053,0
LB:130 HP:10,0.01033531622338435,0.027222872348793278,0.3796556105822716,0
LB:130 HP:11,-0.009844624086878029,0.02644232705831877,-0.372305510977367,0
LB:130 HP:12,-5.118456219954659e-05,0.025367080788065335,-0.0020177553194700992,0
LB:130 HP:13,0.005371840454276855,0.027093467121858828,0.19827069123770025,0
LB:130 HP:14,0.010390518023304152,0.02631207756199258,0.39489538592395707,0
LB:130 HP:15,0.0015865618499695255,0.02621771168799255,0.060514886609884994,0
LB:130 HP:16,0.01566656405323319,0.025844107378492614,0.6061948212717478,0
LB:130 HP:17,0.03896516509580206,0.025907594314388507,1.5040055291494843,0
LB:130 HP:18,-0.011818344830213712,0.026538655691577,-0.4453256776666608,0
LB:130 HP:19,-0.013412933256870874,0.027124323259586747,-0.4944983559038747,0
LB:130 HP:20,0.028302466905801626,0.0261797025482122,1.081084357382601,0
LB:140 HP:1,0.009079466015042614,0.02498710215177387,0.3633661062372553,0
LB:140 HP:2,-0.002995481499589503,0.026424388468315366,-0.11336048526463681,0
LB:140 HP:3,0.01752049046716353,0.025892816228634898,0.6766544941445032,0
LB:140 HP:4,0.010344137943856913,0.02651455460814774,0.3901305564709818,0
LB:140 HP:5,0.017604275310402207,0.0270192332568279,0.6515460724983199,0
LB:140 HP:6,0.010580762307355718,0.026444834534318166,0.40010695826531945,0
LB:140 HP:7,-0.008665461507837424,0.02612292377189302,-0.3317186691468676,0
LB:140 HP:8,0.0005094025255727441,0.026868205683411958,0.01895930571527677,0
LB:140 HP:9,0.017950700609049797,0.02613308913657174,0.6868954724502444,0
LB:140 HP:10,0.004421083743428422,0.0269375160785295,0.1641236604941552,0
LB:140 HP:11,0.003840327132260235,0.026223807007218467,0.14644430273617906,0
LB:140 HP:12,0.0029461249362210395,0.025477390629179506,0.11563683970236786,0
LB:140 HP:13,0.034209352477192034,0.02651100219488162,1.290383223754427,0
LB:140 HP:14,-0.004419067769269591,0.026215631233245114,-0.16856614017615532,0
LB:140 HP:15,-0.0066288261786040525,0.025922253444188505,-0.2557195188634407,0
LB:140 HP:16,0.025731404752222575,0.025772219526155677,0.9984163267780767,0
LB:140 HP:17,0.015611760693802879,0.025722983651086297,0.6069187348390506,0
LB:140 HP:18,-0.02093123424854304,0.026419502440086295,-0.7922645135354287,0
LB:140 HP:19,-0.016759416229321644,0.02720069263678549,-0.6161393186972253,0
LB:140 HP:20,0.015087750441187708,0.026153659109463812,0.5768887014256503,0
LB:150 HP:1,-0.011903169550911863,0.02828261248177865,-0.4208652775121321,0
LB:150 HP:2,0.0146725746105838,0.02719105387377692,0.5396103688623134,0
LB:150 HP:3,0.029790021085563057,0.02646892897578244,1.1254713446403224,0
LB:150 HP:4,0.020479234658584033,0.026607012150101358,0.7696931373974668,0
LB:150 HP:5,-0.011072504622515078,0.026172811049954177,-0.4230537026145865,0
LB:150 HP:6,0.0205264945989998,0.026192621445724252,0.7836746940940726,0
LB:150 HP:7,-0.012022311755738757,0.02636696113314843,-0.455961219612235,0
LB:150 HP:8,0.017335918452839882,0.026448821946795972,0.6554514408132256,0
LB:150 HP:9,-0.032496463047142155,0.025670730835445306,-1.2658955156146976,0
LB:150 HP:10,-0.02274959829876544,0.026883054830717887,-0.8462430494606826,0
LB:150 HP:11,0.04237417869741944,0.026493054673430612,1.5994448061859665,0
LB:150 HP:12,0.001258689004604685,0.02564012200065244,0.04909060122930212,0
LB:150 HP:13,0.0032083312592927626,0.026366879601465557,0.12168035458827799,0
LB:150 HP:14,-0.016726752970765646,0.026496440671361556,-0.631283015640837,0
LB:150 HP:15,-0.014595020138159165,0.026057958233620913,-0.5600983779046873,0
LB:150 HP:16,0.0242408948680779,0.024901692922483114,0.9734637296965222,0
LB:150 HP:17,0.011817243369155461,0.026148406636444067,0.4519297689322799,0
LB:150 HP:18,-0.023324175675799586,0.026483300407067114,-0.8807125742369893,0
LB:150 HP:19,0.013065391120486103,0.026844733985126393,0.4867022011737989,0
LB:150 HP:20,0.02741097178310703,0.025152706954534993,1.0897821786201376,0
LB:160 HP:1,0.03182710330288141,0.020986402105138507,1.5165583478021973,0
LB:160 HP:2,-0.00046020248189104773,0.026236159512890097,-0.017540771608167173,0
LB:160 HP:3,-0.004591448152242994,0.0262873743559277,-0.17466362711145553,0
LB:160 HP:4,0.019629284635091393,0.02512960736027131,0.7811218199184575,0
LB:160 HP:5,0.02635638864839218,0.02528669787050039,1.0423025095395986,0
LB:160 HP:6,-0.014385318608010844,0.02624350399323735,-0.5481477858946646,0
LB:160 HP:7,0.0016340185727388157,0.02697590354628351,0.060573265690073076,0
LB:160 HP:8,0.013015707690285927,0.026077512712966454,0.49911614783008657,0
LB:160 HP:9,-0.026863829722886146,0.02662853901177278,-1.0088360353156942,0
LB:160 HP:10,0.011326050438016821,0.025701881716383393,0.44067008645507655,0
LB:160 HP:11,0.04236477422622853,0.02629063246846188,1.611401866312996,0
LB:160 HP:12,0.027848594402201998,0.025273600406719006,1.1018847316585108,0
LB:160 HP:13,0.020910091464596325,0.026401927370835104,0.7919910986383011,0
LB:160 HP:14,0.026845449884180805,0.02573475288683214,1.0431594195690523,0
LB:160 HP:15,-0.0006297678163943443,0.026054983210647958,-0.02417072432182476,0
LB:160 HP:16,0.02759990759211206,0.025018958803218284,1.1031597201623666,0
LB:160 HP:17,0.011805975327868978,0.026182964173417308,0.45090293252034436,0
LB:160 HP:18,-0.007862244355087866,0.02660976756556031,-0.2954646009483967,0
LB:160 HP:19,0.04093267334072026,0.027033605216337683,1.514140382429744,0
LB:160 HP:20,0.002815205117201902,0.025042632076371134,0.11241650273088413,0
LB:170 HP:1,-0.0035901909803970344,0.028417469479382944,-0.12633746234870563,0
LB:170 HP:2,0.028081591041751564,0.026273249921087996,1.0688282236150815,0
LB:170 HP:3,0.05318047813548499,0.026390406018938824,2.0151443709248174,0
LB:170 HP:4,0.011172186856935884,0.025597825131940737,0.43645062810415597,0
LB:170 HP:5,-0.02683844520688472,0.02582878061180556,-1.039090679899061,0
LB:170 HP:6,0.025796192418883646,0.026120336812711566,0.9875903440238116,0
LB:170 HP:7,0.03471614646262089,0.025702593127400288,1.350686535422439,0
LB:170 HP:8,0.004393752267016771,0.02620874910817757,0.16764448577386876,0
LB:170 HP:9,-0.020065748451925547,0.026318685044033556,-0.7624145514243482,0
LB:170 HP:10,0.012337046003787266,0.025841049965280076,0.47742046164390645,0
LB:170 HP:11,0.003561901333805517,0.026156414955340847,0.13617696996652887,0
LB:170 HP:12,0.026554375517528817,0.0256139553886552,1.036715146669231,0
LB:170 HP:13,0.009870101563159928,0.027105094931526758,0.364141929334463,0
LB:170 HP:14,0.028689688713255057,0.02596434951742642,1.1049646629506154,0
LB:170 HP:15,-0.021565788524746887,0.026477556637002502,-0.8144931505729877,0
LB:170 HP:16,0.013268011645409805,0.02537224781570994,0.52293402389025,0
LB:170 HP:17,0.013149059311351907,0.026183550452933337,0.5021877890467227,0
LB:170 HP:18,-0.007534763120811916,0.02699772041640193,-0.27908886397068994,0
LB:170 HP:19,0.03234531748171632,0.026900987717158254,1.2023840099033059,0
LB:170 HP:20,-0.005031491659987064,0.02537308385535838,-0.19830035988804315,0
LB:180 HP:1,-0.015894856199498264,0.024497423091467064,-0.6488378855257946,0
LB:180 HP:2,0.008362188720976382,0.02556784825849658,0.32705875897075154,0
LB:180 HP:3,0.014638367995150947,0.026167016153208406,0.5594206045291144,0
LB:180 HP:4,0.005759471753806755,0.025256238889672676,0.2280415456539657,0
LB:180 HP:5,-0.018124887201893203,0.025606266895435235,-0.7078301290815757,0
LB:180 HP:6,0.0051439523445679924,0.02608416844258183,0.19720591652715305,0
LB:180 HP:7,0.014179196146693496,0.02644551444571305,0.5361663950913239,0
LB:180 HP:8,0.013704426327354469,0.025962947542682212,0.5278455500795838,0
LB:180 HP:9,-0.0036735233547089408,0.026366370319939596,-0.13932609267536666,0
LB:180 HP:10,-0.006835352354040536,0.025771838692379586,-0.2652256377835263,0
LB:180 HP:11,0.012118551705544212,0.026197920559888305,0.4625768552065523,0
LB:180 HP:12,0.027551168565879358,0.026113731418499684,1.0550452604548637,0
LB:180 HP:13,0.01957752871492424,0.02690253164801034,0.7277206833570311,0
LB:180 HP:14,0.027377352767407492,0.026237074094893918,1.0434605881886612,0
LB:180 HP:15,0.0007350706211370905,0.026342849097216875,0.02790399088664828,0
LB:180 HP:16,0.03482329106936821,0.025191639532844104,1.3823352395927486,0
LB:180 HP:17,0.015636294423980734,0.02596543741531923,0.6021964573088819,0
LB:180 HP:18,0.0034538834136956797,0.026997225046603308,0.12793475654381134,0
LB:180 HP:19,0.009109337005684726,0.026561486277834428,0.3429528344310488,0
LB:180 HP:20,0.022313352982661794,0.025741481291709275,0.8668247460121263,0
LB:190 HP:1,0.020859371568600293,0.028008507912843674,0.7447512603495365,0
LB:190 HP:2,0.030244020660759263,0.02674561192877332,1.1308030917857708,0
LB:190 HP:3,0.023820891482712048,0.026601301664614035,0.8954784161708679,0
LB:190 HP:4,0.024221899356678955,0.02626640192404933,0.922162823317706,0
LB:190 HP:5,0.020912301349060636,0.02665452244769312,0.7845685995725106,0
LB:190 HP:6,0.02165366681980374,0.026848771166581766,0.8065049489771701,0
LB:190 HP:7,-0.011281333877301458,0.026397287023459406,-0.4273671710004016,0
LB:190 HP:8,0.0380527041461145,0.02596451817999085,1.4655655800090766,0
LB:190 HP:9,0.020235807494643154,0.026171010291795443,0.7732146091810234,0
LB:190 HP:10,0.0012878681353103438,0.02632897910312483,0.04891447291845411,0
LB:190 HP:11,0.026090280989382375,0.025956671233467607,1.00514741488664,0
LB:190 HP:12,0.005734762846152375,0.025921972253115877,0.22123173307011945,0
